"NamesIdx";"Name";"County";"Phillimore";"NameCode";"GenderCode";"ChurchCode";"Xrefs"
443400;"Robert";"RUT";"EN13;17";;"M";"-";
443450;"Robert";"SHR";"4,1,11. 4,3,10;33;49;70. 4,8,8. 4,17,1. 4,23,14-15";;"M";"-";
443500;"Robert";"SOM";"2,6. 5,54;61. 21,3-4;11;17-18;28;31;45;78-79;86. 22,13;18;21;25. 25,40. 35,16;21. 36,14. 46,{7};9";;"M";"-";
443550;"Robert";"STS";"2,22, 11,42;49;67";;"M";"-";
443600;"Robert";"SUF";"6,43;50;55;306. 14,14;62;64. 25,78. 31,42. 41,15";;"M";"-";
443650;"Robert";"SUS";"8,1. 9,1;14;19;31;99;107. 12,36;41;43";;"M";"-";
443700;"Robert";"WAR";"18,10. 28,1. EBS1. EBW5. EG12. EN7";;"M";"-";
443750;"Robert";"WIL";"5,6. 7,2;4. 8,2;6. 24,24. 25,2;11-14;18. 26,17.  33,1. 37,10. 42,5-6;10. 68,6";;"M";"-";
443800;"Robert";"WOR";"2,53. 23,5;8. 26,10-11;14;17";;"M";"-";
443850;"Robert";"YKS";"3Y9. 9W11;13;44;47-48. 14E32";;"M";"-";
443900;"Robert";;;;;;"see also Ralph son of; Unfrid son of; William son of"
443950;"another Robert";"SHR";"4,6,4";;"M";"-";
444000;"(another) Robert";"SOM";"5,54";;"M";"-";
444050;"(another) Robert";"STS";"2,22";;"M";"-";
444100;"(another) Robert";"SUS";"9,1";;"M";"-";
444150;"Robert Baron";"NFK";"1,61";;"M";"-";
444300;"Robert Blaec";"KEN";"D8. M9";;"M";"-";
444350;"Robert Blanchard";;;;;;"see Robert Blunt"
444400;"Robert Blunt";"ESS";"35,5. 90,83. ENf";;"M";"-";
444450;"Robert Blunt";"MDX";"17";;"M";"-";
444500;"Robert Blunt";"NFK";"1,7;66;87;136;206;209;231. 19,20. 26,3. 38,3. 47,1. 66,64;80;84";;"M";"-";
444550;"R(obert) Blunt";"NFK";"1,113;216. 8,5. 10,69. 51,9. 58,3";;"M";"-";
444600;"Robert Blunt";"NTH";"33";;"M";"-";
444650;"Robert Blunt";"SUF";"66. 6,57. 14,92;100-101;123. 25,22. 75,1-2";;"M";"-";
444700;"Robert Blunt";"WIL";"60";;"M";"-";
444710;"Robert (Blunt)";"WIL";"24,21";;"M";"-";
444750;"Robert Blunt";;;;;;"see also Ralph brother of"
444850;"Robert Blunt's sons-in-law";;;;;;"see Robert of Aumale; William of Audley"
444900;"Robert {Boy}";"DOR";"55,38-39";;"M";"-";
444950;"Robert Brutin";"KEN";"{2,12 note}";;"M";"-";
445000;"Robert Burdet's son";;;;;;"see (Hugh) Burdet"
445050;"Robert Burdet's wife";"LEC";"17,29";;"F";"-";
445055;"Robert (Burdet)'s wife";"LEC";"13,37";;"F";"-";
445250;"(Robert) Count of Eu";"ESS";"31";;"M";"-";
445300;"(Robert) Count of Eu";"HUN";"10";;"M";"-";
445350;"(Robert) Count of Eu";"KEN";"{C8 note}. 2,25;32. 5,67;175";;"M";"-";
445400;"(Robert) Count of Eu";"SUS";"9. 8,3-(4);7-15";;"M";"-";
445450;"(Robert) Count of Eu";;;;;;"see also William of Eu"
445500;"Robert d'Oilly";"BDF";"28. 19,2. E3";;"M";"-";
445550;"Robert d'Oilly";"BRK";"41. B3;5-6;9. 1,39. 8,1";;"M";"-";
445600;"Robert (d'Oilly)";"BRK";"1,12-13. 7,28";;"M";"-";
445650;"Robert d'Oilly";"BUK";"19. B5. 4,31";;"M";"-";
445700;"Robert (d'Oilly)";"BUK";"4,4;9;22-23;25. 32,1";;"M";"-";
445750;"Robert d'Oilly";"ESS";"30,30";;"M";"-";
445800;"Robert d'Oilly";"GLS";"48. 1,36";;"M";"-";
445850;"Robert d'Oilly";"HRT";"19";;"M";"-";
445900;"Robert d'Oilly";"NTH";"28";;"M";"-";
445910;"Robert (d'Oilly)";"NTH";"4,30;36";;"M";"-";
445950;"Robert d'Oilly";"NTT";"27,1";;"M";"-";
446000;"Robert d'Oilly";"OXF";"28. B9. 1,7b. 2,1. 7,19;49;56. 9,10. 58,31. EBe3. EG1";;"M";"-";
446050;"Robert (d'Oilly)";"OXF";"6,12-13. 7,16. 9,4. 15,1;5. 27,6. 58,33. 59,3(-4);6-(9);19-20;28-29";;"M";"-";
446100;"Robert d'Oilly";"STS";"8,32";;"M";"-";
446150;"Robert (d'Oilly)";"STS";"12,24(-25)";;"M";"-";
446200;"Robert d'Oilly";"SUR";"19,25";;"M";"-";
446250;"Robert d'Oilly";"WAR";"21. 4,5. 17,13;15;48;55;70";;"M";"-";
446300;"Robert (d'Oilly)";"WAR";"1,6. 16,31;52. 17,28;53. 44,15";;"M";"-";
446350;"Robert d'Oilly";"WOR";"19,3";;"M";"-";
446400;"Robert d'Oilly's wife";"BUK";"19,1-2";;"F";"-";
446450;"Robert Fafiton";;;;;;"see Robert son of Fafiton"
446490;"Robert (father of Aucher)";"OXF";"6,10";;"M";"-";
446500;"Robert Farthing, Godric the steward's man";"SUF";"14,146";;"M";"-";
446550;"Robert father of Berengar";;;;;;"see Robert of Tosny"
446600;"Robert Fossard";"YKS";"31E3";;"M";"-";
446650;"Robert Gernon";"BUK";"20";;"M";"-";
446700;"Robert Gernon";"CAM";"21. 22,5";;"M";"-";
446750;"Robert Gernon";"ESS";"32. 1,3;24;28. 3,10. 6,12. 8,9. 9,5. 34,8. 49,3";;"M";"-";
446800;"Robert Gernon";"HEF";"12";;"M";"-";
446850;"Robert Gernon";"HRT";"20";;"M";"-";
446900;"Robert Gernon";"MDX";"14";;"M";"-";
446950;"Robert Gernon";"NFK";"33. 66,99";;"M";"-";
447000;"Robert {Gernon}";"SOM";"21,89";;"M";"-";
447050;"Robert Gernon";"SUF";"36. EE3";;"M";"-";
447100;"Robert {Herecom}";"SOM";"21,8";;"M";"-";
447200;"Robert Malet";"ESS";"44";;"M";"-";
447250;"R(obert) Malet";"ESS";"90,84";;"M";"-";
447300;"Robert Malet";"LIN";"58. CK20;35";;"M";"-";
447350;"Robert Malet";"NFK";"7. 1,197;205;208. 4,39. 9,148;180;211. 17,51. 20,29 and note. 35,16. 36,5. 44,1. 66,(57)-59;(60-62);107";;"M";"-";
447360;"(Robert) Malet";"NFK";"20,29 and note";;"M";"-";
447400;"R(obert) Malet";"NFK";"4,53. 8,129. 9,100;179. 14,31. 66,60";;"M";"-";
447450;"Robert (Malet)";"NFK";"66,57";;"M";"-";
447500;"Robert Malet";"NTT";"25";;"M";"-";
447550;"Robert Malet";"RUT";"3F. 3,10";;"M";"-";
447600;"Robert Malet";"SUF";"6. 1,103;105. 3,94-95. 4,15. 7,11;15-16;58;138-140;143. 8,42. 16,14-15;29. 18,1 and note. 19,9. 21,16;31;45-46;75. 26,12d;13-14. 31,15. 32,1. 34,12. 38,6. 43,5. 51,1-2. 64,1. 67,2-4;10;19;27. 75,4-5. 76,23. 77,2. ENf3";;"M";"-";
447650;"Ro(bert) Malet";"SUF";"21,71;79;85;100. 39,12";;"M";"-";
447700;"R(obert) Malet";"SUF";"1,10;14. 2,17-18;20. 3,28;41. 7,6;13;17;21;26;30;33;36;75;79. 8,8. 16,26. 21,48;65;74;88-{92;94}. 32,28. 34,15. 52,1. 53,6. 67,5;15. 77,4";;"M";"-";
447750;"(Robert) Malet";"SUF";"1,102. 3,86;89;98-102. 4,42. 7,71;136;140;144-146;148. 16,16;25-26;30;33;38. 28,6. 45,1";;"M";"-";
447800;"Robert Malet";"SUR";"28";;"M";"-";
447850;"Robert Malet";"YKS";"11. C12. CE9;15;17;29. CW32. SW,Sk16. SW,An1;3. SN,L19;25;27;29;31-34;36;43. SN,Ma17. SN,B10. SN,Bi1;3. SN,A9-11. SE,Wel6. SE,C1;3-5;10. SE,Wei1. SE,P2";;"M";"-";
447900;"Robert Malet's father";;;;;;"see William Malet"
447950;"Robert Malet's mother";"NFK";"7,14";;"F";"-";
448000;"Robert Malet's mother";"SUF";"77. 6,8;11;76-(77);156;161;176;191;193-195;199-201;209;216;229 {and note};230;232;251;253;271;311. 34,13. 75,5";;"F";"-";
448010;"Robert Malet's reeve";"SUF";"41,5";;"M";"-";
448020;"Robert (Marmion)";"LIN";"24,10(-11);12;92";;"M";"-";
448050;"Robert {nephew of Hugh}";"DOR";"55,45";;"M";"-";
448100;"Robert of Armentières";"BRK";"B9";;"M";"-";
448110;"Robert (of Armentières)";"BRK";"37,1";;"M";"-";
448120;"Robert (of Armentières)";"NTH";"46,7";;"M";"-";
448130;"Robert (of Armentières)";"NTT";"17,16(-18)";;"M";"-";
448150;"Robert of Armentières";"OXF";"EBe3";;"M";"-";
448200;"Robert (of Armentières)";"OXF";"38,1-2";;"M";"-";
448220;"Robert <of Ashton>";"WIL";"27,7-10;14;24";;"M";"-";
448250;"Robert of Auberville";"SOM";"46F. 1,2. {8,17}. 24,8. 46,1";;"M";"-";
448260;"Robert {of Auberville}";"SOM";"46,2-5";;"M";"-";
448300;"Robert of Aumale";"DEV";"28";;"M";"-";
448350;"Robert of Aumale";"WIL";"60,1 and note";;"M";"-";
448400;"Robert of Auvers";"NTH";"B22";;"M";"-";
448450;"Robert of Barbes";"KEN";"5,193";;"M";"-";
448500;"Robert <of Barlborough>";"DBY";"10,4;7-8";;"M";"-";
448510;"Robert (of Baskerville)";"HEF";"10,24;46;58-59.";;"M";"-";
448520;"Robert (of Baskerville)";"STS";"8,12";;"M";"-";
448550;"Robert {of Beaumont}";"DEV";"16,65(-66);67-68;137";;"M";"-";
448560;"Robert (of Beaumont)";"DEV";"16,40;85";;"M";"-";
448600;"Robert of Bellême";"GLS";"EvK116";;"M";"-";
448650;"Robert <of Bitteswell>";"LEC";"10,9-10. 29,7;19";;"M";"-";
448700;"Robert <of Bitteswell>";"LIN";"63,1";;"M";"-";
448720;"Robert <of Bitteswell>";"WAR";"31,10";;"M";"-";
448750;"Robert of Blythburgh";"SUF";"7,5. 33,8";;"M";"-";
448800;"Robert of Braose";"WIL";"33,1 note";;"M";"-";
448850;"Robert of Brus";"YKS";"31";;"M";"-";
448900;"Robert of Bucy";"LEC";"17. 13,27(-30). 40,15(-21)";;"M";"-";
448950;"Robert (of Bucy)";"LEC";"40,23;25";;"M";"-";
449000;"Robert of Bucy";"NTH";"30. B17";;"M";"-";
449050;"Robert (of Bucy)";"NTH";"56,25;59-60";;"M";"-";
449100;"Robert of Bucy";"STS";"15,1-2";;"M";"-";
449200;"Robert of Cherry Hinton";"CAM";"AppxE";;"M";"-";
449250;"Robert (of Cherry Hinton)";"CAM";"14,4;46";;"M";"-";
449300;"Bishop Robert (of Chester)";"HRT";"7";;"M";"b";
449350;"Robert of Claville";"SUF";"6,46";;"M";"-";
449400;"R(obert) of Claville";"SUF";"6,110";;"M";"-";
449450;"Robert of Courson";"NFK";"9,29;31;100;178";;"M";"-";
449550;"Robert of Courson";"SUF";"7,6-7;23;51. 76,17-18";;"M";"-";
449600;"R(obert) of Courson";"SUF";"4,14. 7,8";;"M";"-";
449650;"Robert of Criel";"SUS";"9,7;11";;"M";"-";
449700;"Robert <of Doynton>";"GLS";"6,5;7-8";;"M";"-";
449750;"Robert (of Dun)";"DBY";"6,97";;"M";"-";
449800;"Abbot Robert (of Evesham)";"GLS";"EvE10. EvO26";;"M";"a";
449850;"Robert of Ferrers";"GLS";"EvK116";;"M";"-";
449900;"Robert of Fordham";"CAM";"AppxA";;"M";"-";
449950;"Robert {of Gatemore}";"SOM";"22,11-12";;"M";"-";
450000;"Robert of Glanville";"NFK";"17,51";;"M";"-";
450050;"Robert of Glanville";"SUF";"6,3;5;51;54;157;291;308-309";;"M";"-";
450100;"R(obert) of Glanville";"SUF";"6,124;(158-)160;179;181. 26,16;19-(20)";;"M";"-";
450150;"Robert (of Glanville)";"SUF";"26,17(-18)";;"M";"-";
450200;"Robert of Hardres";"KEN";"{2,16 note;26 note}";;"M";"-";
450250;"Robert of Harford";;;;;;"see Robert of `Hereford'"
450300;"Robert of Hastings";"SUS";"5,1";;"M";"-";
450350;"Bishop Robert (of Hereford)";"GLS";"4,1";;"M";"b";
450400;"Bishop Robert (of Hereford)";"HEF";"2,1;57";;"M";"b";
450450;"Bishop Robert (of Hereford)";"OXF";"5,1";;"M";"b";
450500;"Bishop R(obert of Hereford)";"ESS";"1,24";;"M";"b";
450550;"Bishop R(obert of Hereford)";"SHR";"4,4,23";;"M";"b";
450600;"Robert {of 'Hereford'}";"DEV";"28,10";;"M";"-";
450610;"Robert (of Hérils)";"DBY";"1,36. 7,1;13";;"M";"-";
450620;"Robert (of Hérils)";"NTT";"10,16";;"M";"-";
450650;"Robert of Jort";"LEC";"42,5(-6)";;"M";"-";
450700;"Robert of Lacy";"GLS";"EvK116";;"M";"-";
450750;"Robert of Montbegon";"ESS";"89,2";;"M";"-";
450800;"Count Robert of Mortain";"BRK";"19";;"M";"-";
450850;"Count Robert of Mortain";"BUK";"12";;"M";"-";
450900;"Count Robert of Mortain";"CAM";"12. B1";;"M";"-";
450950;"Count Robert of Mortain";"CON";"5,1. 5,2. 5,3. 5,4. 5,5. 5,6. 5,7. 5,8. 5,9. 5,10. 5,11. 5,12. 5,13. 5,14. 5,15. 5,16. 5,17. 5,18. 5,19. 5,20. 5,21. 5,22. 5,23. 5,24. 5,25. 5,26. 1,1;4;6-7. 2,2;6;14. 3,7. 4,1-2;{3 note};7(-15);{16 note;17 note;18 note};19-20;{21 note};22(-23;25);26(-29)";;"M";"-";
451000;"Count Robert of Mortain";"DEV";"15. 1,11;23;25;50. 2,9-10. 7,4. 34,2. 35,10";;"M";"-";
451050;"Count Robert of Mortain";"DOR";"26. 19,14. 56,36. E1";;"M";"-";
451100;"Count Robert of Mortain";"GLS";"29";;"M";"-";
451150;"Count Robert of Mortain";"HAM";"19. 1,47. S3";;"M";"-";
451200;"Count Robert of Mortain";"HRT";"15. 10,6;9. 39,1";;"M";"-";
451250;"Count Robert of Mortain";"MDX";"8";;"M";"-";
451300;"Count Robert of Mortain";"NFK";"3";;"M";"-";
451350;"Count Robert of Mortain";"NTH";"18. B9";;"M";"-";
451400;"Count Robert of Mortain";"NTT";"4";;"M";"-";
451450;"Count Robert of Mortain";"OXF";"16. B9";;"M";"-";
451500;"Count Robert of Mortain";"SOM";"19. 1,4-5;9;{11}-12;19-20. 2,8. 8,30-31;39-40. 10,1;6. 21,92. 46,4";;"M";"-";
451550;"Count Robert of Mortain";"SUF";"2. 1,1 and note. 21,1. 31,48. 76,16";;"M";"-";
451600;"Count Robert of Mortain";"SUR";"17. 1,4. 6,1";;"M";"-";
451650;"Count Robert of Mortain";"SUS";"10. 2,1a;2. 8,6. 9,120. 12,2-3;6-8;10-11;36;43-44;46;48-49;56";;"M";"-";
451700;"Count Robert of Mortain";"WIL";"20. 16,5";;"M";"-";
451750;"Count Robert of Mortain";"YKS";"5. C3;27. CE6;18. CW37. SW,Sk18-20. SW,BA3. SW,Sf21;23-24;26;28-34. SW,O2. SW,St8-9. SW,An5. SW,Bu8;44. SW,H8(-9). SN,L5-10;12;15-18;20-26;28;38-39;41-44. SN,D3;14-15;17. SN,Ma2;4;6;14-15;17-19;21;23-24. SN,B2-16;26-27. SN,Bi6;8. SN,A8-9. SE,He2;4;7;9-10. SE,Wel6. SE,C2;5-9. SE,How7-9. SE,Wei2;4-5;7. SE,Sn1-7;10. SE,Dr4-5. SE,Wa2. SE,P3. SE,Hu1-7. SE,Tu5;7-8. SE,Bt4-7;9. SE,Sc1;4;7;9-10. SE,Ac4-5;7-11. SE,Th1-3;5-7";;"M";"-";
451780;"Robert (of Moutiers)";"LIN";"12,4(-6)";;"M";"-";
451800;"Robert of Moutiers";"NTT";"2,9";;"M";"-";
451810;"Robert (of Moutiers)";"NTT";"2,3";;"M";"-";
451820;"Robert (of Moutiers)";"YKS";"6N128;147-148;151;158";;"M";"-";
451900;"Robert of Noyers";"BUK";"4,42. 6,1";;"M";"-";
451910;"Robert (of Noyers)";"BUK";"6,2. 14,49. 14,17;26. 23,23. 44,4";;"M";"-";
452000;"Robert <of Penn>";"STS";"12,6;9;18-19";;"M";"-";
452050;"Robert of Péronne";;;;;;"see Berner nephew of"
452100;"Robert of Pierrepont";"SUF";"26,12a";;"M";"-";
452150;"Robert of Pont-Chardon";"DEV";"1,5";;"M";"-";
452200;"Robert {of Pont-Chardon}";"DEV";"16,69;72;74";;"M";"-";
452210;"Robert (of Pont-Chardon)";"DEV";"16,70-71";;"M";"-";
452250;"Robert of Pont-Chardon";"HRT";"20,8";;"M";"-";
452300;"Robert of Rhuddlan";"CHS";"3. GF. C25. FD2. FT2. G1-3";;"M";"-";
452350;"Robert (of Rhuddlan)";"BUK";"13,1";;"M";"-";
452450;"Robert (of Rhuddlan)";"GLS";"28,1";;"M";"-";
452500;"Robert (of Rhuddlan)";"NTH";"22,1-2;(3-8)";;"M";"-";
452550;"Robert of Romney";"BUK";"4,40";;"M";"-";
452600;"Robert of Romney";"KEN";"D8. P19-20. 2,43. {3,21 note}. 5,176-182";;"M";"-";
452650;"Robert (of St Quentin)";"DBY";"6,64";;"M";"-";
452700;"Robert of Stafford";"BRK";"42";;"M";"-";
452750;"Robert of Stafford";"LIN";"59. CK12;16;20;23;51;64";;"M";"-";
452800;"Robert of Stafford";"NTH";"27";;"M";"-";
452850;"Robert of Stafford";"OXF";"27";;"M";"-";
452900;"Robert of Stafford";"STS";"11. B6-7;12";;"M";"-";
452950;"Robert (of Stafford)";"STS";"2,3";;"M";"-";
453000;"Robert of Stafford";"WAR";"22. B2. EN4";;"M";"-";
453050;"Robert of Stafford";"WOR";"17";;"M";"-";
453100;"Robert of Stratford";"SUF";"71";;"M";"-";
453150;"Robert (of Stratford)";"SUF";"27,9";;"M";"-";
453200;"Robert of Thaon";"BUK";"4,36";;"M";"-";
453210;"Robert <of Thurlaston>";"WAR";"16,33;40";;"M";"-";
453250;"Robert of Tosny";"BDF";"26. E4";;"M";"-";
453300;"Robert of Tosny";"BUK";"18";;"M";"-";
453350;"Robert of Tosny";"CAM";"20";;"M";"-";
453400;"Robert of Tosny";"ESS";"50";;"M";"-";
453450;"Robert of Tosny";"GLS";"46";;"M";"-";
453500;"Robert of Tosny";"HRT";"21";;"M";"-";
453550;"Robert of Tosny";"LEC";"15. 1,4. 40,20";;"M";"-";
453600;"Robert of Tosny";"LIN";"18. CW11. CK9;19-20;22;46";;"M";"-";
453650;"Robert of Tosny";"NTH";"26. B12;33";;"M";"-";
453700;"Robert of Tosny";"OXF";"34,3";;"M";"-";
453750;"Robert of Tosny";"RUT";"EN11";;"M";"-";
453800;"Robert of Tosny";"SUF";"44. 7,19";;"M";"-";
453850;"Robert of Tosny";"YKS";"7. SE,Wa1-2";;"M";"-";
453900;"Robert of Ulcombe";"SUS";"9,105";;"M";"-";
453950;"Robert of Vatteville";"ESS";"23,41";;"M";"-";
453960;"Robert (of Vatteville)";"ESS";"23,6";;"M";"-";
453970;"Robert (of Vatteville)";"SUF";"25,3";;"M";"-";
454000;"Robert of Vatteville";"SUR";"1,1g. 19,3;6-8;15;23-25";;"M";"-";
454050;"Robert (of Vatteville)";"SUR";"19,37";;"M";"-";
454100;"Robert of Vaux";"ESS";"43,4(-5)";;"M";"-";
454150;"Robert of Vaux";"NFK";"9,2;46-(47);53;56-(57);64(-68);99;116;229. 14,40. 19,38";;"M";"-";
454200;"R(obert) of Vaux";"NFK";"9,3-4;233-234";;"M";"-";
454250;"Robert of Vaux";"SUF";"6,84. 7,14-15;19. 9,3";;"M";"-";
454300;"R(obert) of Vaux";"SUF";"1,22. 7,16-17;24;40;44-(45);49-50;54";;"M";"-";
454350;"Robert of Verly";"ESS";"32,14(-15);37;45. Enf";;"M";"-";
454400;"Robert (of Verly)";"ESS";"32,26";;"M";"-";
454450;"Robert of Verly";"NFK";"38";;"M";"-";
454500;"Robert of Verly";"SUF";"60";;"M";"-";
454550;"Robert of Vessey";"LEC";"16. C13";;"M";"-";
454600;"Robert of Vessey";"LIN";"37. CK36";;"M";"-";
454650;"Robert of Vessey";"NTH";"29";;"M";"-";
454700;"Robert of Vessey";"SHR";"4,11,4";;"M";"-";
454750;"Robert of Vessey";"WAR";"24";;"M";"-";
454800;"Robert Parler";"WOR";"8,25";;"M";"-";
454850;"Robert (Savage)";"SUS";"13,30;33-36;40;42-43;47;56-57";;"M";"-";
454900;"Robert St Léger";"SUS";"9,11";;"M";"-";
454950;"Robert son of Alfred";"GLS";"EvO10";;"M";"-";
455000;"Robert son of Corbet";"SHR";"4,5. 4,1,15";;"M";"-";
455050;"Robert son of Corbucion";"ESS";"41. 1,4";;"M";"-";
455100;"Robert son of Corbucion";"NFK";"35. 1,229. 31,11;44";;"M";"-";
455150;"R(obert) son of Corbucion";"NFK";"31,12;17";;"M";"-";
455200;"Robert son of Corbucion";"SUF";"40";;"M";"-";
455250;"Robert (son of) Fafiton";"BDF";"30";;"M";"-";
455300;"Robert (son of) Fafiton";"CAM";"38";;"M";"-";
455350;"Robert (son of) {Fafiton}";"CAM";"12,2-3";;"M";"-";
455360;"Robert (son of Fafiton)";"CAM";"32,15";;"M";"-";
455400;"Robert son of Fafiton";"HUN";"25";;"M";"-";
455450;"(Robert son of) Fafiton";"HUN";"D13";;"M";"-";
455500;"Robert (son of) Fafiton";"MDX";"15";;"M";"-";
455550;"Robert son of Fulcred";"SUF";"6,46-49";;"M";"-";
455650;"Robert son of Gerald";"BRK";"40";;"M";"-";
455700;"Robert son of Gerald";"DOR";"30";;"M";"-";
455750;"Robert son of Gerald";"HAM";"28";;"M";"-";
455800;"Robert son of Gerald";"SOM";"33. 1,9";;"M";"-";
455850;"Robert son of Gerald";"WIL";"42";;"M";"-";
455900;"Robert (son of Gilbert)";"SOM";"25,5";;"M";"-";
455950;"Robert son of Gobert";"ESS";"78";;"M";"-";
456000;"Robert son of Haimo";"GLS";"EvK1;116";;"M";"-";
456050;"Robert (son of Hugh)";"BRK";"18,2";;"M";"-";
456100;"Robert son of Hugh";"CHS";"2. B13";;"M";"-";
456150;"Robert (son of Hugh)";"LEC";"43,6";;"M";"-";
456200;"Robert (son of Hugh)";"NTT";"3,1(-2);3";;"M";"-";
456250;"Robert (son of Hugh)";"OXF";"15,3";;"M";"-";
456300;"Robert {son of Ivo}";"DEV";"15,10;{14 note}";;"M";"-";
456400;"Robert (son of Ivo)";"DOR";"26,7;13;16;18-19;24-25;30-32;56-57;67";;"M";"-";
456450;"Robert {son of Ivo}";"SOM";"19,13-14;35;66;85";;"M";"-";
456460;"Robert (son of Ivo)";"SOM";"19,7;29;73";;"M";"-";
456500;"Robert son of Murdoch";"HAM";"68,10";;"M";"-";
456550;"Robert son of Murdoch";"OXF";"50";;"M";"-";
456600;"Robert son of Nigel";"BDF";"29,1";;"M";"-";
456650;"Robert son of Ralph";"OXF";"58,8-9";;"M";"-";
456700;"Robert son of Ralph";"WIL";"68,8";;"M";"-";
456750;"Robert son of Ralph of Hastings";"ESS";"B7";;"M";"-";
456800;"Robert son of Rolf";"BRK";"65,20";;"M";"-";
456850;"Robert son of Rolf";"WIL";"43";;"M";"-";
456900;"Robert son of Roscelin";"BDF";"15,7";;"M";"-";
456950;"Robert son of Roscelin";"ESS";"76";;"M";"-";
457000;"Robert son of Roscelin";"HRT";"17,2";;"M";"-";
457050;"Robert (son of Roscelin)";"HRT";"17,4;8-9";;"M";"-";
457100;"Robert son of Roscelin";"MDX";"16";;"M";"-";
457150;"Robert {son of Roscelin}";"SOM";"31,5";;"M";"-";
457200;"Robert (son of Sarle)";"DBY";"6,37";;"M";"-";
457250;"Robert son of Stigand";"LIN";"CS30";;"M";"-";
457300;"Robert son of Theobald";"SHR";"4,9";;"M";"-";
457350;"Robert son of Theobald";"SUS";"11,2;8";;"M";"-";
457360;"Robert (son of Theobald)";"SUS";"11,10-14;17-25;27;31;47-53;55;57-58;60-61;69-73;78-79";;"M";"-";
457400;"Robert son of Turstin";"OXF";"58,4-5";"L";"M";"-";
457450;"Robert son of Walkelin";"OXF";"6,12";;"M";"-";
457500;"Robert (son of Walkelin)";"OXF";"6,13;15";;"M";"-";
457550;"Robert son of Walter";"BUK";"19,3";;"M";"-";
457560;"Robert (son of Walter)";"BUK";"5,1. 19,6";;"M";"-";
457570;"Robert (son of Walter)";"OXF";"28,22";;"M";"-";
457600;"Robert {son of Walter}";"SOM";"19,37";;"M";"-";
457650;"Robert son of Warin";"CAM";"AppxN";;"M";"-";
457700;"Robert son of Watson";"KEN";"{2,26 note. 3,18 note}";;"M";"-";
457750;"Robert (son of Widelin)";"LEC";"14,19(-22)";;"M";"-";
457800;"Robert (son of William)";"CAM";"39,3";;"M";"-";
457850;"Robert son of William";"DBY";"15";;"M";"-";
457900;"Robert son of William";"LEC";"20. 43,9-11";;"M";"-";
457950;"Robert son of William";"NTT";"28";;"M";"-";
458000;"Robert son of William";;;;;;"see also Adam son of"
458050;"Robert son of Wiuhomarch";"CAM";"13,{8 note;9 note};11. 25,5;10. 26,35-36;39. 30,1-2. 32,10;12;18;20;24";;"M";"-";
458100;"(Robert son of Wiuhomarch)";"DOR";"56,28-29;53";;"M";"-";
458150;"Robert son of Wiuhomarch";"ESS";"18,6. 24,4;20;23;25;29;31;35;43;49;53;55(-56);59-60;64. 83,1. 90,35. B3n";;"M";"-";
458200;"Robert (son of Wiuhomarch)";"ESS";"24,1;36-39;54;57;63;65-66";;"M";"-";
458250;"Robert son of Wiuhomarch";"HEF";"22,7. 25,3";;"M";"-";
458300;"Robert son of Wiuhomarch";"HRT";"4,6. 5,6. 20,6. 37,9";;"M";"-";
458350;"Robert son of Wiuhomarch";"HUN";"16,1. 28,1";;"M";"-";
458400;"Robert son of Wiuhomarch";"SHR";"3d,7";;"M";"-";
458450;"Robert son of Wiuhomarch";"SOM";"19,57. (21,90). 25,55";;"M";"-";
458500;"Robert son of Wiuhomarch";"SUF";"1,102. 3,70. 25,49;76. 27,4-7. 58,1. 76,2;5";;"M";"-";
458550;"Robert (son of Wiuhomarch)";"SUF";"27,3;8-12";;"M";"-";
458600;"Robert son of Wiuhomarch";"WIL";"68,16";;"M";"-";
458610;"Robert (son of Wiuhomarch)";"WIL";"68,94";;"M";;
458650;"Robert son of Wiuhomarch";;;;;;"see also Swein the sheriff; Swein of Essex; Swein father of"
458700;"Robert the bald";"CAM";"26,39";;"M";"-";
458750;"R(obert) the bald";"CAM";"26,36";;"M";"-";
458760;"Robert the bastard";"DEV";"29";;"M";"-";
458770;"Robert (the bastard)";"DEV";"21,18;21";;"M";"-";
458800;"Robert the bowman";"NFK";"54. 1,66. {15,21}. 17,43. 26,5";;"M";"-";
458850;"Robert the bowman";"SUF";"76,16";;"M";"-";
458900;"Robert the bursar";"GLS";"47. EvN13";;"M";"-";
458950;"Robert (the bursar)";"GLS";"G4";;"M";"-";
459000;"Robert the bursar";"HUN";"19,18";;"M";"-";
459050;"Robert the bursar";"LEC";"19. C16";;"M";"-";
459100;"Robert the bursar";"LIN";"38. CS1;3;12;23-24;33-34;36. CN22";;"M";"-";
459150;"Robert the bursar";"NTH";"EH6";;"M";"-";
459160;"Robert (the bursar)";"NTT";"9,2;22(-24);70(-71)";;"M";"-";
459200;"Robert the bursar";"WAR";"23";;"M";"-";
459250;"Robert (the bursar)";"WIL";"4,4";;"M";"-";
459300;"Robert the bursar";"WOR";"2,13;19;49;67;73. 9,1d";;"M";"-";
459400;"Robert (the butler)";"GLS";"40,1";;"M";"-";
459450;"Robert the butler";"SHR";"4,6";;"M";"-";
459500;"Robert (the butler)";"SHR";"4,1,17. 4,3,39";;"M";"-";
459550;"Robert the chamberlain";"CAM";"AppxP";;"M";"-";
459600;"Robert the cleric";"SUS";"3,3";;"M";"d";
459650;"Robert the cleric brother of Gilbert";"HAM";"2,10";;"M";"d";
